﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_iso.rt,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,key_resp_iso_reverse.rt,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,key_resp_t2_Practice.rt,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.5288,0,21,21,6,1,正直,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,1,0.7803,0,22,22,24,1,悲观,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.6856,0,23,23,15,1,细腻,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,0,,0,24,24,31,1,散漫,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,1,0.7154,0,25,25,20,1,卑鄙,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,1,0.558,0,26,26,38,1,轻率,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.7543,0,27,27,3,1,杰出,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,1,1.1319,0,28,28,33,1,自私,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,1.4249,0,29,29,5,1,诚实,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,1,0.5456,0,30,30,35,1,猖狂,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.6437,0,31,31,14,1,朴实,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,1,0.6796,0,32,32,22,1,愚蠢,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,1,0.9383,0,33,33,34,1,暴躁,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.8373,0,34,34,7,1,勇敢,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.5478,0,35,35,4,1,乐观,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,1,0.5572,0,36,36,30,1,执拗,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,i,0,0.5921,0,37,37,16,1,冷静,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.5195,0,38,38,9,1,机智,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,e,1,0.4588,0,39,39,18,1,活泼,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,space,11.3902,i,1,0.5999,0,0,0,39,1,冒失,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.6465,0,1,1,71,1,我的,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,1,0.4263,0,2,2,36,1,自卑,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,0,0.5208,0,3,3,79,1,其他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,1,0.9806,0,4,4,41,1,散漫,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,0,0.7355,0,5,5,24,1,朴实,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,0,1.1834,0,6,6,7,1,他的,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,1,0.3895,0,7,7,42,1,凶狠,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.8002,0,8,8,73,1,自己,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,0,0.5106,0,9,9,75,1,他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,1,0.5052,0,10,10,45,1,猖狂,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,0,0.9967,0,11,11,65,1,他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,0,0.4445,0,12,12,2,1,我们,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,0,0.4339,0,13,13,50,1,我,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,1,0.5256,0,14,14,33,1,刻薄,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.4302,0,15,15,63,1,自己,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,0,0.7521,0,16,16,57,1,他的,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,0,0.8172,0,17,17,22,1,无私,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,0,,0,18,18,16,1,正直,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,0,1.2971,0,19,19,18,1,勤奋,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,0,0.6243,0,20,20,77,1,他的,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,1,1.0333,0,21,21,30,1,卑鄙,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,1.1642,0,22,22,10,1,优秀,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,0,,0,23,23,4,1,俺,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,0,0.7712,0,24,24,64,1,俺,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.9594,0,25,25,70,1,我,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,0,0.8453,0,26,26,61,1,我的,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,0,0.2527,0,27,27,78,1,他人,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,0,0.0384,0,28,28,28,1,活泼,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.2503,0,29,29,53,1,自己,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,1,0.1301,0,30,30,49,1,下贱,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,1,0.0008,0,31,31,55,1,他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.5582,0,32,32,52,1,我们,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,0,0.2246,0,33,33,13,1,杰出,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,i,1,0.0007,0,34,34,68,1,他人,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,1,0.52,0,35,35,12,1,聪明,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-20_15h51.47.464,IAT(Formal),2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,e,0,0.3262,0,36,36,48,1,轻率,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
