﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_iso.rt,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,key_resp_iso_reverse.rt,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,key_resp_t2_Practice.rt,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_instruct.keys,key_instruct.rt
space,3.048,space,4.7677,,0,0,0,0,1,1,我的,e,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0,0,1,1,2,1,我们,e,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,e,0,0,2,2,6,1,他们,i,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,0.5549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,e,0,0,3,3,8,1,他人,i,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,i,0,0,4,4,0,1,我,e,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,0.9786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,i,0,0,5,5,4,1,俺,e,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,0.2995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0,0,6,6,5,1,他,i,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,e,1,0,7,7,3,1,自己,e,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,0.1346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,i,1,0,8,8,7,1,他的,i,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,0.4989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,i,1,0,9,9,9,1,其他,i,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,0.5194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,,space,3.1372,i,1,0.5044,0,0,0,31,1,散漫,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,,,,e,1,0.4383,0,1,1,3,1,杰出,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,,,,e,1,0.6149,0,2,2,12,1,无私,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,,,,i,1,0.5031,0,3,3,36,1,野蛮,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,,,,e,1,0.4597,0,4,4,10,1,认真,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,,,,e,1,0.4673,0,5,5,11,1,稳重,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,,,,i,1,0.4035,0,6,6,29,1,冒失,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,,,,e,1,0.4122,0,7,7,4,1,乐观,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,,,,e,1,0.3353,0,8,8,6,1,正直,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,,,,e,1,0.3536,0,9,9,9,1,机智,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,,,,e,1,0.3716,0,10,10,17,1,热情,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,,,,i,1,0.4165,0,11,11,24,1,悲观,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,,,,e,1,0.4328,0,12,12,7,1,勇敢,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,,,,i,1,0.455,0,13,13,28,1,鲁莽,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,,,,i,1,0.4158,0,14,14,20,1,卑鄙,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2025-01-14_12h18.21.616,IAT(Formal),2021.2.3,Win32,60.97560976,,,,i,1,0.4339,0,15,15,26,1,自卑,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
